URL,Title,Author,Number of reviews,Number of ratings,Average rating,Pages,Publish year,Series,Genres,Awards,Places,minmax_norm_ratings,mean_norm_ratings
https://www.goodreads.com//book/show/954674.Little_Brother,Little Brother,Cory Doctorow,5627,47652,3.93,382,2008,1,"Young Adult, Science Fiction, Fiction",16.0,"San Francisco, California",6.79,0.97
https://www.goodreads.com//book/show/44767458-dune,Dune,Frank Herbert,25712,806220,4.23,661,2019,1,"Science Fiction, Fiction, Fantasy",3.0,"Arrakis, Caladan, Giedi Prime, Harko, Arrakin, Sietch Tabr",7.69,1.87
https://www.goodreads.com//book/show/38619.Magic_Bites,Magic Bites,Ilona Andrews,7023,108603,4.05,261,2007,1,"Fantasy, Urban Fantasy, Fantasy",1.0,"Atlanta, Georgia",7.15,1.33
https://www.goodreads.com//book/show/116445.Dies_the_Fire,Dies the Fire,S.M. Stirling,1473,15199,3.93,573,2005,1,"Science Fiction, Fantasy, Apocalyptic",,Oregon,6.79,0.97
https://www.goodreads.com//book/show/5479.Brave_New_World_Brave_New_World_Revisited,Brave New World / Brave New World Revisited,Aldous Huxley,1471,143201,4.17,340,2005,0,"Classics, Fiction, Science Fiction",,,7.51,1.69
https://www.goodreads.com//book/show/54775299-the-present,The Present,Kenneth   Thomas,103,3894,4.25,200,2020,1,"Science Fiction, Science Fiction, Dystopia",,,7.75,1.93
https://www.goodreads.com//book/show/287861.Mortal_Engines,Mortal Engines,Philip Reeve,5262,51482,3.77,326,2004,1,"Fantasy, Young Adult, Science Fiction",6.0,,6.31,0.49
https://www.goodreads.com//book/show/8665876-awaken,Awaken,Katie Kacvinsky,1554,14487,3.89,309,2011,1,"Young Adult, Science Fiction, Dystopia",,"Corvallis, Oregon",6.67,0.85
https://www.goodreads.com//book/show/11045709-when-she-woke,When She Woke,Hillary Jordan,4390,26196,3.67,344,2011,0,"Fiction, Science Fiction, Dystopia",3.0,,6.01,0.19
https://www.goodreads.com//book/show/9680114-pure,Pure,Julianna Baggott,3171,23398,3.74,431,2012,1,"Young Adult, Science Fiction, Dystopia",1.0,,6.22,0.4
https://www.goodreads.com//book/show/9593.Gal_pagos,GalÃ¡pagos,Kurt Vonnegut Jr.,2892,70657,3.86,324,1999,0,"Fiction, Science Fiction, Classics",1.0,"Ecuador, Galapagos",6.58,0.76
https://www.goodreads.com//book/show/69477.Z_for_Zachariah,Z for Zachariah,Robert C. O'Brien,1643,14064,3.67,249,1976,0,"Young Adult, Science Fiction, Fiction",2.0,United States of America,6.01,0.19
https://www.goodreads.com//book/show/9297774-eve,Eve,Anna Carey,3500,41718,3.69,336,2011,1,"Science Fiction, Dystopia, Young Adult",,"Lake Tahoe, Sedona, Arizona, San Francisco Bay Area, California",6.07,0.25
https://www.goodreads.com//book/show/333867.The_Stars_My_Destination,The Stars My Destination,Alfred Bester,2810,43485,4.1,258,1996,0,"Science Fiction, Fiction, Classics",1.0,,7.3,1.48
https://www.goodreads.com//book/show/9975679-ashes,Ashes,Ilsa J. Bick,2956,24351,3.93,465,2011,1,"Young Adult, Horror, Zombies",4.0,,6.79,0.97
https://www.goodreads.com//book/show/24983.Doomsday_Book,Doomsday Book,Connie Willis,5418,50663,4.02,578,1992,1,"Science Fiction, Science Fiction, Time Travel",6.0,United Kingdom,7.06,1.24
https://www.goodreads.com//book/show/6065215-the-strain,The Strain,Guillermo del Toro,6572,79350,3.78,403,2009,1,"Horror, Fiction, Paranormal",3.0,"Manhattan, New York City, New York",6.34,0.52
https://www.goodreads.com//book/show/776573.Riddley_Walker,Riddley Walker,Russell Hoban,819,7073,4.02,256,1998,0,"Fiction, Science Fiction, Apocalyptic",3.0,"Canterbury, Kent, England",7.06,1.24
https://www.goodreads.com//book/show/18131.A_Wrinkle_in_Time,A Wrinkle in Time,Madeleine L'Engle,34273,1068049,3.99,211,1973,1,"Fantasy, Fiction, Classics",4.0,,6.97,1.15
https://www.goodreads.com//book/show/1137215.Boneshaker,Boneshaker,Cherie Priest,4095,31896,3.52,416,2009,1,"Science Fiction, Steampunk, Fantasy",3.0,"Seattle, Washington",5.56,-0.26
https://www.goodreads.com//book/show/60926.Lilith_s_Brood,Lilith's Brood,Octavia E. Butler,1137,15024,4.35,746,2000,1,"Science Fiction, Fiction, Fantasy",,,8.05,2.23
https://www.goodreads.com//book/show/7437.Naked_Lunch,Naked Lunch,William S. Burroughs,3588,85695,3.46,289,2004,0,"Fiction, Classics, Literature",,,5.38,-0.44
https://www.goodreads.com//book/show/47626.Shade_s_Children,Shade's Children,Garth Nix,586,11986,3.9,345,1998,1,"Young Adult, Science Fiction, Fantasy",1.0,,6.7,0.88
https://www.goodreads.com//book/show/430214.Vurt,Vurt,Jeff Noon,560,8676,4.06,342,1996,1,"Science Fiction, Fiction, Science Fiction",1.0,,7.18,1.36
https://www.goodreads.com//book/show/7747374-i-am-number-four,I Am Number Four,Pittacus Lore,15895,317931,3.94,440,2010,1,"Young Adult, Fantasy, Science Fiction",2.0,"Paradise, Ohio",6.82,1.0
https://www.goodreads.com//book/show/550165.Ecotopia,Ecotopia,Ernest Callenbach,513,4195,3.6,181,1990,0,"Fiction, Science Fiction, Environment",,United States of America,5.8,-0.02
https://www.goodreads.com//book/show/10215349-the-immortal-rules,The Immortal Rules,Julie Kagawa,6148,67643,4.07,485,2012,1,"Paranormal, Vampires, Young Adult",1.0,,7.21,1.39
https://www.goodreads.com//book/show/138398.The_Walking_Dead_Vol_1,"The Walking Dead, Vol. 1: Days Gone Bye",Robert Kirkman,4177,206654,4.27,144,2013,1,"Sequential Art, Graphic Novels, Sequential Art",,"Atlanta, Georgia, Cynthiana, Kentucky",7.81,1.99
https://www.goodreads.com//book/show/1722717.The_Declaration,The Declaration,Gemma Malley,1669,21151,3.71,320,2007,1,"Young Adult, Science Fiction, Dystopia",1.0,"Bloomsbury, England",6.13,0.31
https://www.goodreads.com//book/show/473850.Make_Room_Make_Room_,Make Room! Make Room!,Harry Harrison,582,6733,3.72,288,1994,0,"Science Fiction, Fiction, Science Fiction",,"New York City, New York",6.16,0.34
https://www.goodreads.com//book/show/941731.The_Death_of_Grass,The Death of Grass,John Christopher,664,7650,3.87,222,1982,0,"Science Fiction, Fiction, Apocalyptic",,Great Britain,6.61,0.79
https://www.goodreads.com//book/show/13326831-the-testing,The Testing,Joelle Charbonneau,6866,61697,4.04,325,2013,1,"Science Fiction, Dystopia, Young Adult",4.0,"Tosu City, United Commonwealth",7.12,1.3
https://www.goodreads.com//book/show/15982689-brookhaven,"Brookhaven (Web of Fate, #1)",J.C. Eggleton,3,25,4.12,264,2012,0,"Science Fiction, Dystopia",,,7.36,1.54
https://www.goodreads.com//book/show/15549.Armageddon_s_Children,Armageddon's Children,Terry Brooks,748,15451,4.11,371,2006,1,"Fantasy, Fiction, Science Fiction Fantasy",,,7.33,1.51
https://www.goodreads.com//book/show/19161852-the-fifth-season,The Fifth Season,N.K. Jemisin,18026,160345,4.28,468,2015,1,"Fantasy, Fiction, Science Fiction",12.0,,7.84,2.02
https://www.goodreads.com//book/show/14497.Neverwhere,Neverwhere,Neil Gaiman,23060,439632,4.16,370,2003,1,"Fantasy, Fiction, Fantasy",2.0,"London, England, England, United Kingdom",7.48,1.66
https://www.goodreads.com//book/show/16634.The_Glass_Bead_Game,The Glass Bead Game,Hermann Hesse,1553,32288,4.12,578,2002,0,"Fiction, Classics, Philosophy",2.0,,7.36,1.54
https://www.goodreads.com//book/show/2845024-anathem,Anathem,Neal Stephenson,4938,64062,4.16,937,2008,0,"Science Fiction, Fiction, Fantasy",5.0,,7.48,1.66
https://www.goodreads.com//book/show/2791536-skinned,Skinned,Robin Wasserman,1027,12768,3.54,368,2008,1,"Young Adult, Science Fiction, Science Fiction",,,5.62,-0.2
https://www.goodreads.com//book/show/27774758-an-ember-in-the-ashes,An Ember in the Ashes,Sabaa Tahir,23981,193655,4.27,446,2016,1,"Fantasy, Young Adult, Romance",13.0,,7.81,1.99
https://www.goodreads.com//book/show/85867.Dhalgren,Dhalgren,Samuel R. Delany,1028,9662,3.79,801,2001,0,"Science Fiction, Fiction, Fantasy",2.0,,6.37,0.55
https://www.goodreads.com//book/show/6171892-genesis,Genesis,Bernard Beckett,1813,11359,3.88,150,2009,0,"Science Fiction, Science Fiction, Dystopia",4.0,,6.64,0.82
https://www.goodreads.com//book/show/16077824-dream-caster,Dream Caster,Najeev Raj Nadarajah,81,194,4.13,362,2012,1,"Fantasy, Young Adult, Science Fiction",,The Shield,7.39,1.57
https://www.goodreads.com//book/show/30072.The_Brief_History_of_the_Dead,The Brief History of the Dead,Kevin Brockmeier,1829,11088,3.67,252,2007,0,"Fiction, Fantasy, Science Fiction",4.0,Antarctica,6.01,0.19
https://www.goodreads.com//book/show/5472.Animal_Farm_1984,Animal Farm / 1984,George Orwell,2085,167409,4.29,400,2003,0,"Classics, Fiction, Science Fiction",,,7.87,2.05
https://www.goodreads.com//book/show/668.We_the_Living,We the Living,Ayn Rand,1380,26323,3.92,464,1996,0,"Fiction, Classics, Philosophy",,"St. Petersburg, Russia, Russia",6.76,0.94
https://www.goodreads.com//book/show/4985.Welcome_to_the_Monkey_House,Welcome to the Monkey House,Kurt Vonnegut Jr.,1964,56307,4.11,331,2013,0,"Fiction, Short Stories, Science Fiction",,,7.33,1.51
https://www.goodreads.com//book/show/18498558-bird-box,Bird Box,Josh Malerman,16845,148778,4.02,262,2014,1,"Horror, Fiction, Thriller",5.0,"George's house, Jane Tucker School for the Blind",7.06,1.24
https://www.goodreads.com//book/show/1689657.World_Made_by_Hand,World Made by Hand,James Howard Kunstler,994,6521,3.67,317,2008,1,"Fiction, Apocalyptic, Post Apocalyptic",,,6.01,0.19
https://www.goodreads.com//book/show/59960.Batman,Batman: The Dark Knight Returns,Frank Miller,3524,163237,4.26,197,2012,1,"Sequential Art, Comics, Sequential Art",,United States of America,7.78,1.96
https://www.goodreads.com//book/show/12331767-high-rise,High-Rise,J.G. Ballard,2390,25780,3.61,208,2012,0,"Fiction, Science Fiction, Science Fiction",,"London, England",5.83,0.01
https://www.goodreads.com//book/show/10176119-harrison-bergeron,Harrison Bergeron,Kurt Vonnegut Jr.,945,14786,4.21,9,,0,"Short Stories, Fiction, Science Fiction",,,7.63,1.81
https://www.goodreads.com//book/show/9579634-prince-of-thorns,Prince of Thorns,Mark  Lawrence,6800,98042,3.85,373,2011,1,"Fantasy, Fiction, Fantasy",3.0,,6.55,0.73
https://www.goodreads.com//book/show/59924.The_Lathe_of_Heaven,The Lathe of Heaven,Ursula K. Le Guin,3901,53351,4.11,176,2003,0,"Science Fiction, Fiction, Fantasy",4.0,"Portland, Oregon",7.33,1.51
https://www.goodreads.com//book/show/387339.Beauty,Beauty,Sheri S. Tepper,392,5452,3.83,463,2009,0,"Fantasy, Science Fiction, Fiction",1.0,,6.49,0.67
https://www.goodreads.com//book/show/373009.Biting_the_Sun,Biting the Sun,Tanith Lee,171,1901,4.23,384,1999,1,"Fantasy, Science Fiction, Fiction",,,7.69,1.87
https://www.goodreads.com//book/show/6933141-xvi,XVI,Julia Karr,992,7646,3.45,325,2011,1,"Young Adult, Science Fiction, Dystopia",,"Chicago, Illinois",5.35,-0.47
https://www.goodreads.com//book/show/13089710-the-kill-order,The Kill Order,James Dashner,9810,167545,3.71,327,2012,1,"Young Adult, Science Fiction, Dystopia",,"North Carolina, New York City, New York",6.13,0.31
https://www.goodreads.com//book/show/8951449-hollowland,Hollowland,Amanda Hocking,1595,17907,3.96,312,2010,1,"Horror, Zombies, Young Adult",,,6.88,1.06
https://www.goodreads.com//book/show/161846.The_Midwich_Cuckoos,The Midwich Cuckoos,John Wyndham,1070,18373,3.93,220,1958,0,"Science Fiction, Fiction, Horror",,,6.79,0.97
https://www.goodreads.com//book/show/5730888-the-unit,The Unit,Ninni Holmqvist,1258,8414,3.73,268,2009,0,"Fiction, Science Fiction, Dystopia",,,6.19,0.37
https://www.goodreads.com//book/show/17701160-aberrant,Aberrant,Ruth  Silver,227,1450,3.74,240,2013,1,"Science Fiction, Dystopia, Young Adult",,,6.22,0.4
https://www.goodreads.com//book/show/924194.The_Last_Book_in_the_Universe,The Last Book in the Universe,Rodman Philbrick,1063,8851,3.91,223,2000,0,"Young Adult, Science Fiction, Science Fiction",2.0,,6.73,0.91
https://www.goodreads.com//book/show/68428.The_Final_Empire,The Final Empire,Brandon Sanderson,29008,419285,4.44,544,2006,1,"Fantasy, Fiction, Fantasy",2.0,Luthadel,8.32,2.5
https://www.goodreads.com//book/show/17182126-steelheart,Steelheart,Brandon Sanderson,13482,155380,4.13,386,2013,1,"Fantasy, Young Adult, Science Fiction",7.0,,7.39,1.57
https://www.goodreads.com//book/show/8051458-the-reapers-are-the-angels,The Reapers are the Angels,Alden Bell,1614,11144,3.89,225,2010,1,"Horror, Zombies, Horror",3.0,South,6.67,0.85
https://www.goodreads.com//book/show/331256.Roadside_Picnic,Roadside Picnic,Arkady Strugatsky,2928,44104,4.18,145,2000,0,"Science Fiction, Fiction, Cultural",3.0,,7.54,1.72
https://www.goodreads.com//book/show/49491650-death,Death,Laura Thalassa,36,56,4.5,not known,not known,1,"Romance, Fantasy, Fantasy",,,8.5,2.68
https://www.goodreads.com//book/show/8809.The_Wanting_Seed,The Wanting Seed,Anthony Burgess,347,5972,3.7,288,1996,0,"Fiction, Science Fiction, Science Fiction",,United Kingdom,6.1,0.28
https://www.goodreads.com//book/show/59219.The_Talisman,The Talisman,Stephen King,3490,109033,4.13,656,2001,1,"Horror, Fantasy, Fiction",4.0,,7.39,1.57
https://www.goodreads.com//book/show/415459.I_Have_No_Mouth_and_I_Must_Scream,I Have No Mouth and I Must Scream,Harlan Ellison,1221,18976,3.97,134,1984,0,"Science Fiction, Horror, Short Stories",1.0,,6.91,1.09
https://www.goodreads.com//book/show/16718.Gun_With_Occasional_Music,"Gun, With Occasional Music",Jonathan Lethem,1005,9824,3.77,271,2003,0,"Fiction, Science Fiction, Mystery",5.0,"Oakland, California",6.31,0.49
https://www.goodreads.com//book/show/8935689-consider-phlebas,Consider Phlebas,Iain M. Banks,3963,75888,3.86,471,1988,1,"Science Fiction, Fiction, Space",,,6.58,0.76
https://www.goodreads.com//book/show/10677277-article-5,Article 5,Kristen Simmons,2759,27458,3.77,362,2012,1,"Science Fiction, Dystopia, Young Adult",1.0,Kentucky,6.31,0.49
https://www.goodreads.com//book/show/15811102-cryonic,Cryonic,Travis Bradberry,124,637,3.18,261,2013,0,"Horror, Zombies, Horror",,,4.54,-1.28
https://www.goodreads.com//book/show/30628688-crescent-moon,Crescent Moon,James Fahy,110,304,4.6,not known,2016,1,"Fantasy, Fantasy, Urban Fantasy",,,8.8,2.98
https://www.goodreads.com//book/show/256683.City_of_Bones,City of Bones,Cassandra Clare,62670,1655374,4.1,485,2007,1,"Fantasy, Young Adult, Fantasy",5.0,"New York City, New York",7.3,1.48
https://www.goodreads.com//book/show/304752.The_Sirens_of_Titan,The Sirens of Titan,Kurt Vonnegut Jr.,4843,118165,4.14,326,1998,0,"Science Fiction, Fiction, Classics",2.0,"Indianapolis, Indiana, Newport, Rhode Island",7.42,1.6
https://www.goodreads.com//book/show/816440.War_with_the_Newts,War with the Newts,Karel Äapek,859,9968,4.17,241,1990,0,"Science Fiction, Fiction, Classics",,,7.51,1.69
https://www.goodreads.com//book/show/18484780-the-beast-of-cretacea,The Beast of Cretacea,Todd Strasser,88,373,4.04,not known,2015,0,"Science Fiction, Young Adult, Adventure",,,7.12,1.3
https://www.goodreads.com//book/show/18302455-the-circle,The Circle,Dave Eggers,23336,185999,3.43,493,2013,0,"Fiction, Science Fiction, Science Fiction",5.0,"California, United States of America",5.29,-0.53
https://www.goodreads.com//book/show/161426.How_I_Live_Now,How I Live Now,Meg Rosoff,4745,41104,3.58,194,2004,0,"Young Adult, Fiction, Science Fiction",8.0,United Kingdom,5.74,-0.08
https://www.goodreads.com//book/show/10357575-1q84,1Q84,Haruki Murakami,18273,208507,3.92,925,2011,1,"Fiction, Fantasy, Magical Realism",4.0,Tokyo,6.76,0.94
https://www.goodreads.com//book/show/17934530-annihilation,Annihilation,Jeff VanderMeer,17978,158538,3.71,195,2014,1,"Science Fiction, Fiction, Horror",6.0,,6.13,0.31
https://www.goodreads.com//book/show/29579.Foundation,Foundation,Isaac Asimov,10090,420174,4.17,244,2004,1,"Science Fiction, Fiction, Classics",,,7.51,1.69
https://www.goodreads.com//book/show/8517207-bumped,Bumped,Megan McCafferty,2364,12958,3.12,326,2011,1,"Young Adult, Science Fiction, Dystopia",1.0,"Princeton, New Jersey",4.36,-1.46
https://www.goodreads.com//book/show/18126198-four,Four: A Divergent Story Collection,Veronica Roth,10993,166133,4.03,208,2014,1,"Young Adult, Science Fiction, Dystopia",1.0,"Chicago, Illinois",7.09,1.27
https://www.goodreads.com//book/show/22816087-seveneves,Seveneves,Neal Stephenson,10435,97797,3.98,880,2015,0,"Science Fiction, Fiction, Apocalyptic",7.0,,6.94,1.12
https://www.goodreads.com//book/show/22584.Flow_My_Tears_the_Policeman_Said,"Flow My Tears, the Policeman Said",Philip K. Dick,1744,34925,3.91,204,2001,0,"Science Fiction, Fiction, Science Fiction",4.0,United States of America,6.73,0.91
https://www.goodreads.com//book/show/11861062-starters,Starters,Lissa Price,4398,40865,3.9,352,2012,1,"Young Adult, Science Fiction, Dystopia",1.0,"Los Angeles, California",6.7,0.88
https://www.goodreads.com//book/show/22398187-the-passage,The Passage (Beyond Two Worlds #1),Nabille De La Luz,14,68,3.88,280,2015,0,"Young Adult, Science Fiction, Dystopia",,,6.64,0.82
https://www.goodreads.com//book/show/41069.Stand_on_Zanzibar,Stand on Zanzibar,John Brunner,606,15184,3.96,672,1999,0,"Science Fiction, Fiction, Science Fiction",4.0,,6.88,1.06
https://www.goodreads.com//book/show/12401556-the-age-of-miracles,The Age of Miracles,Karen Thompson Walker,12050,88810,3.65,294,2012,0,"Fiction, Young Adult, Science Fiction",2.0,"San Diego, California",5.95,0.13
https://www.goodreads.com//book/show/25312178-the-stonegate-sword,The Stonegate Sword,Harry James Fox,47,98,4.26,458,2015,1,"Fantasy, Christian Fiction, Christian Fantasy",,,7.78,1.96
https://www.goodreads.com//book/show/7334201-super-sad-true-love-story,Super Sad True Love Story,Gary Shteyngart,4709,38217,3.45,331,2010,0,"Fiction, Science Fiction, Dystopia",2.0,"Lower East Side, New York City, New York, New York City, New York, Lower Manhattan, New York City, New York",5.35,-0.47
https://www.goodreads.com//book/show/9634967-robopocalypse,Robopocalypse,Daniel H. Wilson,4228,36379,3.69,347,2011,1,"Science Fiction, Fiction, Apocalyptic",3.0,United States of America,6.07,0.25
https://www.goodreads.com//book/show/28954189-scythe,Scythe,Neal Shusterman,23565,151361,4.32,435,2016,1,"Young Adult, Fantasy, Science Fiction",9.0,,7.96,2.14
https://www.goodreads.com//book/show/19486.In_the_Country_of_Last_Things,In the Country of Last Things,Paul Auster,885,11704,3.87,188,1987,0,"Fiction, Science Fiction, Dystopia",,,6.61,0.79
https://www.goodreads.com//book/show/149840.A_Gift_Upon_the_Shore,A Gift Upon the Shore,M.K. Wren,160,1317,3.89,388,2000,0,"Apocalyptic, Post Apocalyptic, Science Fiction",,Oregon Coast,6.67,0.85
https://www.goodreads.com//book/show/581125.The_Minority_Report,The Minority Report,Philip K. Dick,863,18823,3.84,103,2002,0,"Science Fiction, Fiction, Short Stories",,,6.52,0.7
https://www.goodreads.com//book/show/6387565-witch-wizard,Witch & Wizard,James Patterson,4711,53335,3.56,314,2009,1,"Fantasy, Young Adult, Fantasy",,,5.68,-0.14
https://www.goodreads.com//book/show/9595.Slapstick_or_Lonesome_No_More_,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,1476,35759,3.87,288,1999,0,"Fiction, Science Fiction, Classics",,United States of America,6.61,0.79
https://www.goodreads.com//book/show/622866.High_Couch_of_Silistra,High Couch of Silistra,Janet E. Morris,57,370,3.65,256,1980,1,"Fantasy, Science Fiction, Fiction",,,5.95,0.13
https://www.goodreads.com//book/show/16234584-the-drowned-world,The Drowned World,J.G. Ballard,1014,19954,3.46,198,2013,0,"Science Fiction, Fiction, Apocalyptic",,"London, England",5.38,-0.44
https://www.goodreads.com//book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez,31438,770153,4.08,417,2003,0,"Fiction, Classics, Magical Realism",2.0,Macondo,7.24,1.42
https://www.goodreads.com//book/show/12743472-slated,Slated,Teri Terry,2847,25799,4.07,439,2012,1,"Young Adult, Science Fiction, Dystopia",1.0,England,7.21,1.39
https://www.goodreads.com//book/show/65714.Kallocain,Kallocain,Karin Boye,401,6670,3.78,193,2002,0,"Classics, Science Fiction, Dystopia",1.0,,6.34,0.52
https://www.goodreads.com//book/show/27251125-the-40-minute-war,The 40-Minute War,Janet E. Morris,22,185,3.92,210,2015,0,"Science Fiction, Fiction, Science Fiction",,,6.76,0.94
https://www.goodreads.com//book/show/17199504-the-bone-season,The Bone Season,Samantha Shannon,8454,62453,3.77,466,2013,1,"Fantasy, Young Adult, Science Fiction",2.0,"London, England, Oxford, England",6.31,0.49
https://www.goodreads.com//book/show/154091.Mona_Lisa_Overdrive,Mona Lisa Overdrive,William Gibson,950,37146,3.99,308,1989,1,"Science Fiction, Science Fiction, Cyberpunk",4.0,,6.97,1.15
https://www.goodreads.com//book/show/15761926-in-the-devil-s-own-words,In The Devil's Own Words,Elizabeth Wixley,34,164,4.38,not known,2012,0,"Horror, Suspense, Fantasy",,,8.14,2.32
https://www.goodreads.com//book/show/12967.Winter_s_Tale,Winter's Tale,Mark Helprin,4188,26493,3.5,748,2005,0,"Fiction, Fantasy, Historical",,"New York State, New York City, New York",5.5,-0.32
https://www.goodreads.com//book/show/68497.The_Scar,The Scar,China MiÃ©ville,1738,28468,4.17,578,2004,1,"Fantasy, Fiction, Science Fiction",9.0,Bas-Lag,7.51,1.69
https://www.goodreads.com//book/show/9532.Ender_s_Shadow,Ender's Shadow,Orson Scott Card,5274,156741,4.3,469,2002,1,"Science Fiction, Fiction, Young Adult",5.0,"Rotterdam, Battle School",7.9,2.08
https://www.goodreads.com//book/show/80689.The_Fifth_Sacred_Thing,The Fifth Sacred Thing,Starhawk,538,6558,4.16,486,1994,1,"Fiction, Fantasy, Spirituality",1.0,,7.48,1.66
https://www.goodreads.com//book/show/3428935-the-warded-man,The Warded Man,Peter V. Brett,5426,111920,4.23,416,2009,1,"Fantasy, Fiction, Fantasy",2.0,,7.69,1.87
https://www.goodreads.com//book/show/41804.I_Robot,"I, Robot",Isaac Asimov,6906,281702,4.2,224,2004,1,"Science Fiction, Fiction, Classics",,,7.6,1.78
https://www.goodreads.com//book/show/8540357-the-enemy,The Enemy,Charlie Higson,2390,21687,4.09,407,2010,1,"Horror, Zombies, Horror",,"London, England",7.27,1.45
https://www.goodreads.com//book/show/64316.The_White_Mountains,The White Mountains,John Christopher,891,11842,3.94,195,2003,1,"Science Fiction, Young Adult, Fiction",1.0,,6.82,1.0
https://www.goodreads.com//book/show/16177145-enigma-black,Enigma Black,Sara Furlong Burr,48,217,4.13,356,2012,1,"Science Fiction, Dystopia, Romance",1.0,,7.39,1.57
https://www.goodreads.com//book/show/61938.The_Rowan,The Rowan,Anne McCaffrey,432,15889,4.04,336,1992,1,"Science Fiction, Fantasy, Fiction",,,7.12,1.3
https://www.goodreads.com//book/show/3819326-angels-blood,Angels' Blood,Nalini Singh,4893,78762,4.09,339,2009,1,"Fantasy, Paranormal, Romance",4.0,"New York City, New York",7.27,1.45
https://www.goodreads.com//book/show/17881013-one-world-united,One World United,Jean Marie Stanberry,29,39,4.41,304,2013,0,"Science Fiction, Dystopia, Science Fiction",,,8.23,2.41
https://www.goodreads.com//book/show/1201864.The_Scarlet_Plague,The Scarlet Plague,Jack London,706,5585,3.65,98,1986,0,"Classics, Science Fiction, Fiction",,"San Francisco, California",5.95,0.13
https://www.goodreads.com//book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,1497,49313,3.94,192,2002,1,"Sequential Art, Graphic Novels, Sequential Art",2.0,"Cairo, Paris, Edmonton, England, London, England",6.82,1.0
https://www.goodreads.com//book/show/18754855-the-meat-market,The Meat Market,James Chalk,103,455,3.69,123,2013,1,"Science Fiction, Science Fiction, Dystopia",,,6.07,0.25
https://www.goodreads.com//book/show/17214.Starship_Troopers,Starship Troopers,Robert A. Heinlein,5729,196552,4.0,335,1987,0,"Science Fiction, Fiction, Classics",1.0,,7.0,1.18
https://www.goodreads.com//book/show/28747.CivilWarLand_in_Bad_Decline,CivilWarLand in Bad Decline,George Saunders,1526,17352,4.22,179,1997,0,"Short Stories, Fiction, Humor",1.0,,7.66,1.84
https://www.goodreads.com//book/show/516570.Erewhon,Erewhon,Samuel Butler,315,3293,3.31,272,2000,1,"Fiction, Classics, Science Fiction",,,4.93,-0.89
https://www.goodreads.com//book/show/1439856.Twelve_Monkeys,Twelve Monkeys,Elizabeth Hand,22,520,3.7,224,1995,0,"Science Fiction, Fiction, Science Fiction",,,6.1,0.28
https://www.goodreads.com//book/show/20882143-blood-borne,"Blood Borne (Cathedral Chronicles, #1)",Elizabeth Wixley,43,137,4.43,233,2014,0,"Fantasy, Science Fiction, Horror",,,8.29,2.47
https://www.goodreads.com//book/show/733473.The_Futurological_Congress,The Futurological Congress: From the Memoirs of Ijon Tichy,StanisÅaw Lem,577,9524,4.21,149,1985,1,"Science Fiction, Fiction, European Literature",1.0,,7.63,1.81
https://www.goodreads.com//book/show/15096164-pines,Pines,Blake Crouch,7679,95556,3.92,309,2012,1,"Thriller, Mystery, Fiction",1.0,"Wayward Pines, Idaho",6.76,0.94
https://www.goodreads.com//book/show/10863979-outside,Outside,Shalini Boland,248,2683,3.4,300,2011,1,"Science Fiction, Dystopia, Young Adult",,,5.2,-0.62
https://www.goodreads.com//book/show/6465707-the-walking-dead-compendium-1,The Walking Dead Compendium 1,Robert Kirkman,2468,64934,4.44,1088,2009,1,"Sequential Art, Graphic Novels, Sequential Art",,,8.32,2.5
https://www.goodreads.com//book/show/21787.The_Princess_Bride,The Princess Bride,William Goldman,20632,793826,4.25,456,2003,0,"Fantasy, Fiction, Classics",,,7.75,1.93
https://www.goodreads.com//book/show/16083476-io-deceneus,Io Deceneus: Journal of a Time Traveler,Florian Armas,80,210,3.67,418,2013,1,"Science Fiction, Science Fiction, Time Travel",,,6.01,0.19
https://www.goodreads.com//book/show/216351.Idlewild,Idlewild,Nick Sagan,264,2671,3.82,275,2004,1,"Science Fiction, Fiction, Apocalyptic",,,6.46,0.64
https://www.goodreads.com//book/show/541024.More_Than_Human,More Than Human,Theodore Sturgeon,811,15994,3.97,186,1999,0,"Science Fiction, Fiction, Fantasy",2.0,,6.91,1.09
https://www.goodreads.com//book/show/17332969-the-100,The 100,Kass Morgan,6689,53466,3.58,323,2013,1,"Young Adult, Science Fiction, Science Fiction",,"The Colony, Earth",5.74,-0.08
https://www.goodreads.com//book/show/10637748-the-pledge,The Pledge,Kimberly Derting,2552,28485,3.79,323,2011,1,"Young Adult, Science Fiction, Dystopia",,Ludania,6.37,0.55
https://www.goodreads.com//book/show/21422225-the-queen-of-all-that-dies,The Queen of All that Dies,Laura Thalassa,1148,14482,3.97,326,2015,1,"Romance, New Adult, Fantasy",,,6.91,1.09
https://www.goodreads.com//book/show/415.Gravity_s_Rainbow,Gravity's Rainbow,Thomas Pynchon,3260,39760,3.96,776,2006,0,"Fiction, Classics, Science Fiction",5.0,,6.88,1.06
https://www.goodreads.com//book/show/2164457.Blind_Faith,Blind Faith,Ben Elton,469,5803,3.72,368,2008,0,"Fiction, Science Fiction, Dystopia",,,6.16,0.34
