URL,Title,Author,Number of reviews,Number of ratings,Average rating,Pages,Publish year,Series,Genres,Awards,Places
https://www.goodreads.com//book/show/8901953-outside-in,Outside In,Maria V. Snyder,991,13676,3.83,328,2011,TRUE,"Young Adult, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,6310,107397,4.15,400,2003,FALSE,"Fiction, Fantasy, Cultural","Tanizaki Prize 谷崎潤一郎賞 (1985), Tähtifantasia Award Nominee (2016), Seiun Award 星雲賞 Nominee for Best Japanese Novel (1986)",Japan
https://www.goodreads.com//book/show/4889214-far-north,Far North,Marcel Theroux,504,4026,3.79,288,2009,FALSE,"Fiction, Apocalyptic, Post Apocalyptic","Arthur C. Clarke Award Nominee (2010), National Book Award Finalist for Fiction (2009)",
https://www.goodreads.com//book/show/850084.Ecotopia_Emerging,Ecotopia Emerging,Ernest Callenbach,31,367,3.76,326,2004,FALSE,"Fiction, Science Fiction, Environment",,
https://www.goodreads.com//book/show/355.Job,Job: A Comedy of Justice,Robert A. Heinlein,510,16846,3.78,439,1985,FALSE,"Science Fiction, Fiction, Fantasy","Hugo Award Nominee for Best Novel (1985), Nebula Award Nominee for Best Novel (1985), Locus Award for Best Fantasy Novel (1985)",
https://www.goodreads.com//book/show/20758105-monsters-of-men,Monsters of Men,Patrick Ness,6508,69673,4.23,643,2014,TRUE,"Young Adult, Science Fiction, Science Fiction","Arthur C. Clarke Award Nominee (2011), Teen Buckeye Book Award Nominee (2012), Goodreads Choice Award Nominee for Young Adult Fantasy (2010), Carnegie Medal (2011)",
https://www.goodreads.com//book/show/29514.The_Lost_Continent,The Lost Continent,Edgar Rice Burroughs,114,1831,3.67,108,2008,FALSE,"Science Fiction, Fiction, Fantasy",,Europe
https://www.goodreads.com//book/show/14811943-rise,Rise,Anna Carey,1178,12040,3.74,310,2013,TRUE,"Science Fiction, Dystopia, Young Adult",,
https://www.goodreads.com//book/show/18774020-california,California,Edan Lepucki,2940,18884,3.23,393,2014,FALSE,"Science Fiction, Dystopia, Fiction",Goodreads Choice Award Nominee for Science Fiction (2014),California
https://www.goodreads.com//book/show/41064.The_Penultimate_Truth,The Penultimate Truth,Philip K. Dick,480,7943,3.78,191,2005,FALSE,"Science Fiction, Fiction, Science Fiction",,"San Francisco Bay Area, California"
https://www.goodreads.com//book/show/11471922-a-long-long-sleep,"A Long, Long Sleep",Anna Sheehan,1181,7276,3.82,352,2011,TRUE,"Young Adult, Science Fiction, Science Fiction",Golden Duck Award for Young Adult (Hal Clement Award) (2012),
https://www.goodreads.com//book/show/60510.Poison_Study,Poison Study,Maria V. Snyder,11894,148519,4.1,427,2007,TRUE,"Fantasy, Young Adult, Romance","Locus Award Nominee for Best First Novel (2006), RITA Award by Romance Writers of America Nominee for First Book (2006), Compton Crook Award (2006)",Ixia
https://www.goodreads.com//book/show/17231.Darkly_Dreaming_Dexter,Darkly Dreaming Dexter,Jeff Lindsay,6508,194244,3.89,288,2006,TRUE,"Fiction, Mystery, Thriller","Barry Award Nominee for Best Novel (2005), Macavity Award Nominee for Best Mystery Novel (2005), Dilys Award (2005), Lincoln Award Nominee (2007)","Miami, Florida, Florida"
https://www.goodreads.com//book/show/60929.Dawn,Dawn,Octavia E. Butler,2973,30573,4.13,248,1997,TRUE,"Science Fiction, Fiction, Fantasy","Locus Award Nominee for Best SF Novel (1988), Kurd-Laßwitz-Preis Nominee for Bestes ausländischer SF-Roman (1992), Ditmar Award Nominee for Best International Long Fiction (1989), Premi Ictineu for Millor novel·la traduïda (2020), Le Blanc Award for Melhor Romance Estrangeiro de Fantasia, Ficção Científica ou Terror Publicado em Língua Portuguesa (2019)",
https://www.goodreads.com//book/show/186445.The_Little_Country,The Little Country,Charles de Lint,179,4037,4.07,544,2001,FALSE,"Fantasy, Fantasy, Urban Fantasy",Locus Award Nominee for Best Fantasy Novel (1992),
https://www.goodreads.com//book/show/22353105-the-pustoy,The Pustoy,Philippe Blenkiron,7,16,4.69,62,2014,FALSE,Poetry,,
https://www.goodreads.com//book/show/21420065-an-uncommon-blue,An Uncommon Blue,R.C. Hancock,71,175,4.14,275,2014,TRUE,"Fantasy, Young Adult, Science Fiction",,
https://www.goodreads.com//book/show/27038586-keepers-of-men,Keepers of Men,Eric Martindale,15,21,4.62,426,2015,FALSE,"Apocalyptic, Post Apocalyptic, Thriller",,
https://www.goodreads.com//book/show/52862903-maya-of-the-inbetween,Maya of the Inbetween,Sita Bennett,16,91,4.82,326,2020,FALSE,"Science Fiction, Environment, Nature",,
https://www.goodreads.com//book/show/19039858-legendary-detective-at-the-world-s-end,Legendary Detective at the World's End,Kaye Wagner,26,204,3.22,324,2013,FALSE,"Science Fiction, Mystery, Short Stories",,
https://www.goodreads.com//book/show/35488914-city-of-vikings,City of Vikings,Farah Cook,69,249,4.25,278,2017,TRUE,"Fantasy, Young Adult, Fiction",,
https://www.goodreads.com//book/show/29345928-di-undici-foglie,Di undici foglie,Dino Olivieri,7,50,4.1,304,2015,FALSE,"ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!",,
https://www.goodreads.com//book/show/13517455-reboot,Reboot,Amy Tintera,3584,30636,3.9,365,2013,TRUE,"Young Adult, Science Fiction, Dystopia",,Republic of Texas
https://www.goodreads.com//book/show/12456298-wormwood,Wormwood,D.H. Nevins,133,288,3.99,340,2011,TRUE,"Paranormal, Angels, Fantasy",Best Indie Book Award Nominee (0),
https://www.goodreads.com//book/show/15805996-goodbye-padania,"Goodbye, Padania",Bryan  Murphy,4,21,3.95,98,2012,FALSE,"ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!",,
https://www.goodreads.com//book/show/16173593-dissidence,Dissidence,Jamie Canosa,33,313,3.81,364,2012,TRUE,"Science Fiction, Dystopia, Young Adult",,
https://www.goodreads.com//book/show/607639.The_Beach,The Beach,Alex Garland,2840,75808,3.93,436,1998,FALSE,"Fiction, Travel, Thriller",Betty Trask Award (1997),Thailand
https://www.goodreads.com//book/show/25777063-harry-styles-and-the-new-york-apocalypse,Harry Styles and the New York Apocalypse,G.B. Hope,42,133,4.13,290,2015,FALSE,"Young Adult, Science Fiction",,
https://www.goodreads.com//book/show/85863.Nova,Nova,Samuel R. Delany,434,6675,3.82,241,2002,FALSE,"Science Fiction, Fiction, Space",Hugo Award Nominee for Best Novel (1969),
https://www.goodreads.com//book/show/13330370-the-last-policeman,The Last Policeman,Ben H. Winters,3302,27470,3.78,316,2012,TRUE,"Mystery, Fiction, Science Fiction","Locus Award Nominee for Best SF Novel (2013), Grand Prix de l'Imaginaire Nominee for Roman étranger (2016), Edgar Award for Best Paperback Original (2013)","Concord, New Hampshire, New Hampshire"
https://www.goodreads.com//book/show/12173462-white-horse,White Horse,Alex Adams,710,3169,3.49,306,2012,TRUE,"Science Fiction, Dystopia, Fiction",Goodreads Choice Award Nominee for Horror (2012),
https://www.goodreads.com//book/show/23438288-flawed,Flawed,Cecelia Ahern,3561,25421,4.12,336,2016,TRUE,"Young Adult, Science Fiction, Dystopia",Evergreen Teen Book Award (2019),
https://www.goodreads.com//book/show/1003985.Epic,Epic,Conor Kostick,553,6224,3.95,384,2007,TRUE,"Science Fiction, Fantasy, Young Adult",Rhode Island Teen Book Award Nominee (2009),
https://www.goodreads.com//book/show/27416811-rotter-apocalypse,Rotter Apocalypse,Scott M. Baker,15,34,4.68,348,2015,TRUE,"Horror, Horror, Zombies",,
https://www.goodreads.com//book/show/13576244-rotter-world,Rotter World,Scott M. Baker,29,123,4.14,300,2012,TRUE,"Horror, Zombies, Horror",,
https://www.goodreads.com//book/show/45887744-the-feral-children,The Feral Children: Animals,David A. Simpson,55,234,4.62,360,2019,TRUE,"Horror, Zombies, Fiction",,
https://www.goodreads.com//book/show/387373.Swastika_Night,Swastika Night,Katharine Burdekin,236,1876,3.62,208,1985,FALSE,"Fiction, Science Fiction, Science Fiction",,Munich (München)
https://www.goodreads.com//book/show/34813838-that-which-clouds-the-soul,"That, Which Clouds the Soul",Nicolas Ryan Moore,1,26,4.5,120,2017,FALSE,"ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!",,
https://www.goodreads.com//book/show/34108605-convoy-of-carnage,Convoy of Carnage,David A. Simpson,185,1107,4.41,354,2017,TRUE,"Horror, Zombies, Horror",,
https://www.goodreads.com//book/show/40992.Shadow_Claw,Shadow & Claw,Gene Wolfe,1090,16197,4.02,413,1994,TRUE,"Fantasy, Science Fiction, Fiction",,
https://www.goodreads.com//book/show/186423.Greenmantle,Greenmantle,Charles de Lint,98,3225,4,384,1998,TRUE,"Fantasy, Fantasy, Urban Fantasy",,
https://www.goodreads.com//book/show/15909649-fighting-out-of-mobberley-england,"Fighting Out of Mobberley, England",G.B. Hope,15,108,4.4,278,2012,TRUE,"Horror, Zombies, Horror",,
https://www.goodreads.com//book/show/2331954.Infected,Infected,Scott Sigler,1689,19356,3.84,342,2008,TRUE,"Horror, Science Fiction, Fiction",,
https://www.goodreads.com//book/show/20640755-the-book-of-ivy,The Book of Ivy,Amy Engel,2595,18039,4.15,282,2014,TRUE,"Young Adult, Science Fiction, Dystopia","Georgia Peach Book Award (2016), Colorado Romance Writers Award of Excellence Nominee for Young Adult Fiction (2015), Missouri Gateway Readers Award (2017)",
https://www.goodreads.com//book/show/25615875-rotter-nation,Rotter Nation,Scott M. Baker,11,34,4.68,367,2015,TRUE,"Horror, Zombies, Horror",,
https://www.goodreads.com//book/show/625605.The_Alliance,The Alliance,Gerald N. Lund,618,4162,4.22,330,2002,FALSE,"Science Fiction, Fiction, Lds",,
https://www.goodreads.com//book/show/25843420-the-atlantis-gene,The Atlantis Gene,A.G. Riddle,4109,68526,3.73,464,2015,TRUE,"Science Fiction, Fiction, Thriller",,
https://www.goodreads.com//book/show/11410430-defiance,Defiance,C.J. Redwine,2640,27607,3.67,403,2012,TRUE,"Fantasy, Young Adult, Science Fiction",,Baalboden
https://www.goodreads.com//book/show/13188615-breaking-point,Breaking Point,Kristen Simmons,694,10797,3.99,400,2013,TRUE,"Science Fiction, Dystopia, Young Adult",,
https://www.goodreads.com//book/show/12287.Endgame,Endgame,Samuel Beckett,713,15750,3.84,60,1989,FALSE,"Plays, Drama, Classics",Obie Nominee for Best Foreign Play (1958),
https://www.goodreads.com//book/show/171125.The_Carpet_Makers,The Carpet Makers,Andreas Eschbach,505,3231,4.15,297,2006,FALSE,"Science Fiction, Fiction, Fantasy","Locus Award Nominee for Best SF Novel (2006), Grand Prix de l'Imaginaire for Roman Étranger (2001), Premio Ignotus for Novela extranjera (2005), Deutscher Science Fiction Preis for Bester Roman (1996), Prix Bob Morane for roman traduit (2000)",
https://www.goodreads.com//book/show/60932.Parable_of_the_Talents,Parable of the Talents,Octavia E. Butler,2304,26566,4.27,448,2001,TRUE,"Science Fiction, Fiction, Science Fiction",Nebula Award for Best Novel (1999),United States of America
https://www.goodreads.com//book/show/9548075-machine-of-death,Machine of Death: A Collection of Stories About People Who Know How They Will Die,Ryan North,797,6969,3.93,452,2010,TRUE,"Short Stories, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/47916.Obernewtyn,Obernewtyn,Isobelle Carmody,760,11245,3.96,256,2003,TRUE,"Fantasy, Young Adult, Science Fiction",,
https://www.goodreads.com//book/show/15721624-orleans,Orleans,Sherri L. Smith,717,3651,3.74,324,2013,FALSE,"Young Adult, Science Fiction, Dystopia",Milwaukee County Teen Book Award Nominee (2014),"New Orleans, Louisiana"
https://www.goodreads.com//book/show/18168902-when-you-were-pixels,When You Were Pixels,Julio Alexi Genao,327,873,4.1,32,2013,TRUE,"Romance, M M Romance, Science Fiction",,
https://www.goodreads.com//book/show/10768183-children-of-paranoia,Children of Paranoia,Trevor Shane,135,663,3.67,384,2011,TRUE,"Thriller, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/6759.Infinite_Jest,Infinite Jest,David Foster Wallace,9079,75909,4.28,1088,2005,FALSE,"Fiction, Classics, Literature",LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009),"Massachusetts, Enfield Tennis Academy, Ennet House, Tucson, Arizona, Massachusetts Institute of Technology (MIT), Boston, Massachusetts"
https://www.goodreads.com//book/show/34811896-pandemic,Pandemic,A.G. Riddle,1684,30242,3.97,722,2017,TRUE,"Science Fiction, Fiction, Thriller",,
https://www.goodreads.com//book/show/31451186-borne,Borne,Jeff VanderMeer,3309,25792,3.93,336,2017,TRUE,"Science Fiction, Fiction, Fantasy","Arthur C. Clarke Award Nominee (2018), Goodreads Choice Award Nominee for Science Fiction (2017)",
https://www.goodreads.com//book/show/28464896-hell-divers,Hell Divers,Nicholas Sansbury Smith,946,8747,3.85,431,2016,TRUE,"Science Fiction, Apocalyptic, Post Apocalyptic",,
https://www.goodreads.com//book/show/12444166-iced,Iced,Karen Marie Moning,4466,41503,4.1,512,2012,TRUE,"Fantasy, Urban Fantasy, Fantasy",Goodreads Choice Award Nominee for Paranormal Fantasy (2012),Dublin
https://www.goodreads.com//book/show/869239.The_Shore_of_Women,The Shore of Women,Pamela Sargent,137,1121,3.82,469,2004,FALSE,"Science Fiction, Feminism, Fiction",,
https://www.goodreads.com//book/show/17262203-maddaddam,MaddAddam,Margaret Atwood,5347,65698,3.99,394,2013,TRUE,"Fiction, Science Fiction, Science Fiction","Locus Award Nominee for Best SF Novel (2014), Orion Book Award for Fiction (2014), Tähtivaeltaja Award (2016), Women's Prize for Fiction Nominee for Longlist (2014), Goodreads Choice Award for Science Fiction (2013)",
https://www.goodreads.com//book/show/155421.Something_from_the_Nightside,Something from the Nightside,Simon R. Green,1357,23175,3.77,230,2003,TRUE,"Fantasy, Urban Fantasy, Fantasy",,"London, England, Nightside"
https://www.goodreads.com//book/show/41865.Twilight,Twilight,Stephenie Meyer,105670,5087195,3.6,501,2006,TRUE,"Young Adult, Fantasy, Romance","Georgia Peach Book Award (2007), Buxtehuder Bulle (2006), Kentucky Bluegrass Award for 9-12 (2007), Prijs van de Kinder- en Jeugdjury Vlaanderen (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2009), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2008), Garden State Book Award for Fiction (Grades 9-12) (2008), South Carolina Book Award for Young Adult Book Award (2008), Grand Canyon Reader Award for Teen Book (2008), Maryland Black-Eyed Susan Book Award for High School (2008), Golden Sower Award for Young Adult (2009), Nevada Young Readers' Award for Young Adult Category  (2007), The Flume: New Hampshire Teen Reader's Choice Award (2007), Pennsylvania Young Readers' Choice Award for Young Adult (2009), Rhode Island Teen Book Award (2007), Evergreen Teen Book Award (2008), Michigan Library Association Thumbs Up! Award Nominee (2006), Teen Read Award Nominee for Best All-Time-Fave (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2007), Iowa High School Book Award (2008), Eliot Rosewater Indiana High School Book Award (2008), Lincoln Award (2008), Literaturpreis der Jury der jungen Leser for Cover (2007), Prix Et-lisez-moi (2008), Missouri Gateway Readers Award (2008)","Forks, Washington, Phoenix, Arizona, Washington (state)"
https://www.goodreads.com//book/show/135289.A_Wrinkle_in_the_Skin,A Wrinkle in the Skin,John Christopher,71,646,3.85,256,2000,FALSE,"Science Fiction, Apocalyptic, Post Apocalyptic",,
https://www.goodreads.com//book/show/30071.The_Walking_Dead_Book_One,"The Walking Dead, Book One",Robert Kirkman,1423,35792,4.35,304,2010,TRUE,"Sequential Art, Graphic Novels, Sequential Art",,
https://www.goodreads.com//book/show/6686092-lies,Lies,Michael  Grant,2399,60494,4.09,447,2010,TRUE,"Young Adult, Science Fiction, Dystopia",,"Perdido Beach, California, California"
https://www.goodreads.com//book/show/3236307-graceling,Graceling,Kristin Cashore,22487,395628,4.07,471,2008,TRUE,"Fantasy, Young Adult, Romance","Locus Award Nominee for Best First Novel (2009), Mythopoeic Fantasy Award for Children's Literature (2009), William C. Morris YA Debut Award Nominee (2009), Rhode Island Teen Book Award (2011), Milwaukee County Teen Book Award Nominee (2010), Sakura Medal Nominee for High School Book (2010), Florida Teens Read Nominee (2010), Amelia Elizabeth Walden Award Nominee (2009), Iowa High School Book Award Nominee (2011), California Young Readers Medal for Young Adult (2012), Lincoln Award Nominee (2011), Andre Norton Award Nominee (2008), CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2008), Green Mountain Book Award (2011), Missouri Gateway Readers Award Nominee (2011), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",
https://www.goodreads.com//book/show/12924253-once,Once,Anna Carey,1230,18896,3.89,354,2012,TRUE,"Science Fiction, Dystopia, Young Adult",,"Sausalito, California, Las Vegas, Nevada"
https://www.goodreads.com//book/show/15850937-frozen,Frozen,Melissa de la Cruz,1389,8872,3.57,320,2013,TRUE,"Fantasy, Young Adult, Science Fiction",,
https://www.goodreads.com//book/show/64338.The_City_of_Gold_and_Lead,The City of Gold and Lead,John Christopher,330,7261,4.07,209,2003,TRUE,"Science Fiction, Young Adult, Fiction",,
https://www.goodreads.com//book/show/639754.Downsiders,Downsiders,Neal Shusterman,393,4037,3.77,256,2001,TRUE,"Young Adult, Fantasy, Science Fiction",,
https://www.goodreads.com//book/show/376650.Dust,Dust,Charles Pellegrino,56,555,3.85,464,1999,FALSE,"Science Fiction, Fiction, Horror",,
https://www.goodreads.com//book/show/670572.When_Worlds_Collide,When Worlds Collide,Philip Wylie,166,2072,3.91,382,1999,TRUE,"Science Fiction, Fiction, Science Fiction",Seiun Award 星雲賞 Nominee for Best Foreign Novel (1999),North America
https://www.goodreads.com//book/show/11870085-the-fault-in-our-stars,The Fault in Our Stars,John Green,156510,3663757,4.2,313,2012,FALSE,"Young Adult, Romance, Fiction","Georgia Peach Book Award (2013), Buxtehuder Bulle (2012), Odyssey Award (2013), Audie Award for Teens (2013), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2013), Pennsylvania Young Readers' Choice Award for Young Adults (2013), Rhode Island Teen Book Award (2014), Evergreen Teen Book Award (2015), Soaring Eagle Book Award (2014), Milwaukee County Teen Book Award (2013), Indies Choice Book Award for Young Adult (2013), Deutscher Jugendliteraturpreis for Preis der Jugendjury (2013), Amelia Elizabeth Walden Award (2013), Dioraphte Jongerenliteratuurprijs for vertaald boek en publieksprijs (2013), The Inky Awards for Silver Inky (2012), California Young Readers Medal for Young Adult (2015), Lincoln Award (2014), Luisterboek Award (2015), Goodreads Choice Award for Young Adult Fiction (2012) and Nominee for Best of the Best  (2018), Green Mountain Book Award (2014), The Inky Awards Shortlist for Silver Inky (2012), Louisiana Teen Readers' Choice (2015), Missouri Gateway Readers Award (2015), Oklahoma Sequoyah Award for High School (2015), Alabama Author Award for Young Adult (2013), Premio El Templo de las Mil Puertas for Mejor novela extranjera independiente (2012), FAB Award Nominee (2014), Premi Protagonista Jove for Categoria 15-16 anys (2013)","Indianapolis, Indiana, Amsterdam"
https://www.goodreads.com//book/show/18710190-allegiant,Allegiant,Veronica Roth,66097,848495,3.62,526,2013,TRUE,"Young Adult, Science Fiction, Dystopia",Goodreads Choice Award for Best Young Adult Fantasy & Science Fiction (2013),"Chicago, Illinois"
https://www.goodreads.com//book/show/7171637-clockwork-angel,Clockwork Angel,Cassandra Clare,32421,688113,4.31,481,2010,TRUE,"Fantasy, Young Adult, Fantasy","RITA Award by Romance Writers of America Nominee for Young Adult Romance (2011), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2010), The Inky Awards for Silver Inky (2011), Lincoln Award Nominee (2013), Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book and for Goodreads Author (2010), The Inky Awards Shortlist for Silver Inky (2011), Oklahoma Sequoyah Award for High School (2013), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2010)","London, England"
https://www.goodreads.com//book/show/38899614-the-seclusion,The Seclusion,Jacqui Castle,128,395,3.98,304,2018,FALSE,"Science Fiction, Dystopia, Science Fiction",,
https://www.goodreads.com//book/show/714902.Noughts_Crosses,Noughts & Crosses,Malorie Blackman,3923,52368,4.23,479,2006,TRUE,"Young Adult, Romance, Fiction","FCBG Children’s Book Award (2002), Sheffields Children's Book of the Year (2002), Wirral Children’s Paperback of the Year Award (2003), Lancashire Children’s Book of the Year Award (2002), North East Teenage Book Award Nominee (2002), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2009)",
https://www.goodreads.com//book/show/34311452-year-one,Year One,Nora Roberts,6879,70029,4.01,419,2017,TRUE,"Fantasy, Fiction, Science Fiction",Goodreads Choice Award Nominee for Fantasy (2018),"New York City, New York"
https://www.goodreads.com//book/show/5199185-fahrenheit-451,Fahrenheit 451: The Authorized Adaptation,Tim Hamilton,1003,16694,3.91,151,2009,TRUE,"Sequential Art, Graphic Novels, Classics",,
https://www.goodreads.com//book/show/30672.Darkness_at_Noon,Darkness at Noon,Arthur Koestler,1528,26613,4.05,216,1984,FALSE,"Fiction, Classics, Historical",,
https://www.goodreads.com//book/show/6080337-the-year-of-the-flood,The Year of the Flood,Margaret Atwood,7709,109684,4.04,431,2009,TRUE,"Fiction, Science Fiction, Science Fiction","Scotiabank Giller Prize Nominee (2009), Tähtivaeltaja Award Nominee (2011), CBC Canada Reads Nominee (2014), IMPAC Award Nominee (2011), Goodreads Choice Award Nominee for Fiction & Science Fiction (2009)",
https://www.goodreads.com//book/show/15575.The_Sword_of_Shannara,The Sword of Shannara,Terry Brooks,4161,89237,3.75,726,1999,TRUE,"Fantasy, Fiction, Fantasy",Locus Award Nominee for Best Fantasy Novel (1978),
https://www.goodreads.com//book/show/7671562-ashes-ashes,"Ashes, Ashes",Jo Treggiari,1005,11128,3.51,344,2011,TRUE,"Science Fiction, Dystopia, Young Adult",,"New York City, New York"
https://www.goodreads.com//book/show/20509356-sand-omnibus,Sand Omnibus,Hugh Howey,1842,24134,3.97,336,2014,TRUE,"Science Fiction, Fiction, Science Fiction",Goodreads Choice Award Nominee for Science Fiction (2014),
https://www.goodreads.com//book/show/743672.The_Genocides,The Genocides,Thomas M. Disch,129,1231,3.69,162,2000,FALSE,"Science Fiction, Fiction, Apocalyptic",Nebula Award Nominee for Best Novel (1965),
https://www.goodreads.com//book/show/483007.Califia_s_Daughters,Califia's Daughters,Leigh Richards,113,795,3.89,489,2004,FALSE,"Science Fiction, Fiction, Fantasy",,
https://www.goodreads.com//book/show/8667848-a-discovery-of-witches,A Discovery of Witches,Deborah Harkness,36135,383681,4,579,2011,TRUE,"Fantasy, Fiction, Romance","SCIBA Award for fiction, Goodreads Choice Award Nominee for Paranormal Fantasy and for Favorite Book and for Goodreads Author (2011)","Oxford, England, Saint Lucien, Madison, New York"
https://www.goodreads.com//book/show/70241.Crash,Crash,J.G. Ballard,1326,22678,3.6,224,2001,FALSE,"Fiction, Science Fiction, Novels",,
https://www.goodreads.com//book/show/11544476-when-we-wake,When We Wake,Karen Healey,759,5400,3.66,304,2013,TRUE,"Young Adult, Science Fiction, Dystopia","Locus Award Nominee for Best Young Adult Book (2014), The Inky Awards Nominee for Silver Inky (2014), Sir Julius Vogel Award Nominee for Best Youth Novel (2014), Andre Norton Award Nominee (2013)","Melbourne, Victoria"
https://www.goodreads.com//book/show/254736.Edges,Edges: O Israel O Palestine,Leora Skolkin-Smith,23,69,3.74,176,2005,FALSE,"Fiction, Historical, Historical Fiction",San Francisco Book Festival Nominee for Wild Card (Honorable Mention) (2015),
https://www.goodreads.com//book/show/974195.Don_t_Bite_the_Sun,Don’t Bite the Sun,Tanith Lee,47,630,4.16,158,1976,TRUE,"Science Fiction, Fantasy, Fiction",,
https://www.goodreads.com//book/show/13494933-the-priest,The Priest,Monica La Porta,37,166,3.68,174,2012,TRUE,"Science Fiction, Dystopia, Science Fiction",,
https://www.goodreads.com//book/show/16008663-forget-yourself,Forget Yourself,Redfern Jon Barrett,16,62,3.73,241,2012,FALSE,"Science Fiction, Dystopia, Science Fiction",,
https://www.goodreads.com//book/show/13574635-when-earthlings-weep,When Earthlings Weep,Michael  Barnett,12,48,3.42,274,2012,FALSE,"Science Fiction, Science Fiction Fantasy, Fiction",,
https://www.goodreads.com//book/show/41811.The_Caves_of_Steel,The Caves of Steel,Isaac Asimov,2778,80485,4.17,206,1997,TRUE,"Science Fiction, Fiction, Mystery",Retro Hugo Award Nominee for Best Novel (2004),
https://www.goodreads.com//book/show/20745447-the-wool-trilogy,The Wool Trilogy,Hugh Howey,262,5105,4.35,not known,2014,TRUE,"Science Fiction, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/21520185-the-two-towers,The Two Towers,Jamie A. Waters,115,312,4.04,329,2014,TRUE,"Science Fiction, Dystopia, Apocalyptic","Readers' Favorite Book Award (2014), CIPA EVVY Award",
https://www.goodreads.com//book/show/23345253-healing,Healing,Grace R. Duncan,18,47,3.83,98,2014,TRUE,"Romance, M M Romance, Romance",,
https://www.goodreads.com//book/show/23705558-love-after-dust,Love After Dust,James McLaughlin Ward,11,51,3.82,161,2014,FALSE,"Apocalyptic, Post Apocalyptic, Horror",,
https://www.goodreads.com//book/show/25812632-consider,Consider,Kristy Acevedo,188,871,4.1,288,2016,TRUE,"Young Adult, Science Fiction, Science Fiction",Philip K. Dick Award Nominee (2017),Massachusetts
https://www.goodreads.com//book/show/27226764-girl-of-shadow,Girl of Shadow,Holly Chavez,5,13,4.38,305,2015,FALSE,"ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!",,
https://www.goodreads.com//book/show/27270030-the-oldest-soul---animus,The Oldest Soul - Animus,Tiffany FitzHenry,58,375,3.83,328,2015,FALSE,"Fantasy, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/34117496-age-of-order,Age of Order: Book 1 of the Age of Order Saga,Julian North,70,915,4.07,339,2017,TRUE,"Science Fiction, Dystopia, Science Fiction",Los Angeles Book Festival for Science Fiction (2017),
https://www.goodreads.com//book/show/36237734-the-pale,The Pale,Clare Rhoden,24,32,4.28,256,2017,TRUE,"Science Fiction, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/49439554-little-house-on-the-wasteland,Little House on the Wasteland,Laura Ingalls-Wei,12,38,3.97,321,2019,FALSE,"Apocalyptic, Post Apocalyptic, Horror",,
https://www.goodreads.com//book/show/50386208-lost-helix,Lost Helix,Scott Coon,12,15,4.73,268,2020,FALSE,"ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!",,
https://www.goodreads.com//book/show/11922790-the-hour-of-the-time,The Hour of the Time,Vincent Hobbes,61,378,3.44,15,2011,FALSE,"Short Stories, Horror, Fiction",,
https://www.goodreads.com//book/show/13400912-eden-s-root,Eden's Root,Rachel Fisher,109,205,3.9,293,2011,TRUE,"Young Adult, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/20736072-arid-lands,Arid Lands,H.M.C.,2,11,4.64,20,2014,FALSE,"ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!, ERROR HERE!!!!!!!!!!",,
https://www.goodreads.com//book/show/44593863-a-beginning-at-the-end,A Beginning at the End,Mike Chen,392,1501,3.54,not known,2020,FALSE,"Science Fiction, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/54258307-crowning-keys,Crowning Keys,Catherine Downen,12,16,4.69,not known,2021,TRUE,Fantasy,,
